TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
748,721,2022,4,Family,196,3.4
749,348,2019,3,Family,107,3.7
750,107,2019,11,Couples,436,1.7
751,997,2023,1,Solo,484,3.2
752,850,2021,7,Friends,371,2.0
753,125,2018,12,Family,71,4.0
754,783,2018,1,Friends,383,4.9
755,268,2021,10,Solo,37,3.6
756,311,2018,8,Friends,391,3.5
757,521,2019,5,Friends,435,2.3
758,263,2021,9,Business,240,1.0
759,317,2018,11,Couples,257,3.5
760,162,2021,10,Couples,174,2.7
761,530,2023,6,Couples,29,2.6
762,345,2020,12,Business,465,3.6
763,35,2023,11,Solo,394,3.4
764,584,2019,9,Family,114,1.0
765,469,2018,7,Family,224,3.8
766,445,2022,8,Solo,194,2.3
767,312,2021,3,Family,404,1.6
768,737,2023,4,Friends,406,1.8
769,105,2019,11,Business,224,2.5
770,10,2023,2,Family,432,1.0
771,904,2023,3,Friends,203,2.7
772,915,2020,2,Family,166,1.8
773,107,2023,8,Family,155,1.5
774,241,2021,11,Couples,283,3.4
775,72,2021,6,Friends,217,1.4
776,531,2020,4,Solo,241,1.5
777,218,2021,6,Friends,286,2.9
778,588,2023,4,Couples,427,4.5
779,295,2018,1,Couples,478,1.2
780,798,2020,11,Couples,107,4.8
781,171,2019,11,Family,204,4.1
782,350,2022,12,Couples,449,2.3
783,834,2022,5,Family,1,4.2
784,194,2022,1,Solo,135,1.5
785,468,2020,1,Family,331,4.4
786,720,2018,12,Business,139,2.8
787,52,2023,12,Family,97,4.8
788,160,2021,3,Couples,389,3.7
789,921,2018,7,Family,473,2.6
790,286,2020,3,Solo,384,4.7
791,219,2018,6,Family,223,2.6
792,628,2019,8,Business,111,1.6
793,459,2022,2,Solo,489,3.3
794,18,2018,3,Family,15,1.3
795,910,2022,2,Family,334,1.2
796,579,2021,9,Solo,286,1.3
797,130,2019,10,Friends,233,2.4
798,243,2018,11,Solo,397,2.8
799,73,2023,2,Solo,67,2.4
800,866,2021,9,Friends,422,4.6
801,596,2022,1,Solo,456,3.5
802,755,2020,12,Family,389,1.2
803,3,2022,11,Friends,468,1.8
804,84,2021,12,Solo,447,3.4
805,788,2018,11,Business,461,3.7
806,746,2021,2,Friends,297,4.4
807,327,2019,3,Solo,472,1.2
808,718,2021,5,Business,228,1.8
809,461,2019,6,Friends,191,2.6
810,122,2023,8,Family,305,2.7
811,345,2021,2,Family,131,2.8
812,995,2023,9,Family,154,1.6
813,847,2020,2,Solo,481,2.3
814,601,2022,12,Business,318,3.0
815,900,2018,12,Couples,201,2.9
816,15,2018,8,Couples,454,2.0
817,107,2020,7,Business,276,4.9
818,837,2019,8,Family,484,1.6
819,470,2020,3,Business,194,4.0
820,671,2019,9,Couples,171,3.0
821,956,2019,1,Family,424,3.2
822,376,2021,9,Couples,61,3.6
823,338,2021,12,Family,183,3.5
824,268,2023,10,Family,488,3.4
825,354,2022,11,Friends,354,3.5
826,731,2019,5,Business,332,3.8
827,496,2020,11,Couples,486,2.6
828,67,2022,2,Friends,82,3.0
829,149,2023,10,Family,214,1.9
830,385,2023,10,Couples,443,2.8
831,937,2018,3,Couples,225,3.4
832,139,2020,8,Family,334,2.8
833,794,2023,7,Business,94,3.0
834,134,2021,9,Couples,497,2.7
835,257,2020,1,Solo,94,4.6
836,132,2020,8,Friends,223,2.5
837,898,2023,2,Couples,472,2.3
838,417,2019,12,Family,89,4.5
839,33,2022,9,Business,81,1.5
840,435,2020,4,Friends,369,1.3
841,763,2020,2,Friends,479,3.2
842,394,2019,1,Couples,64,1.4
843,904,2018,9,Business,213,3.2
844,592,2023,8,Business,349,4.7
845,840,2022,1,Couples,94,4.6
846,201,2020,6,Solo,412,2.0
847,32,2019,5,Couples,43,1.4
848,425,2022,10,Solo,43,4.8
849,247,2018,4,Family,500,4.8
850,884,2021,12,Family,119,4.5
851,865,2018,8,Couples,308,4.0
852,493,2019,10,Solo,402,2.7
853,606,2022,9,Business,277,2.6
854,641,2018,6,Friends,66,4.2
855,909,2018,6,Friends,246,1.1
856,776,2020,10,Couples,473,2.0
857,965,2019,12,Business,18,4.2
858,777,2018,10,Solo,268,2.3
859,362,2018,6,Solo,449,3.8
860,844,2019,7,Couples,28,4.9
861,16,2018,12,Business,278,3.0
862,774,2022,1,Solo,196,4.5
863,135,2018,5,Solo,135,1.1
864,771,2019,8,Friends,224,4.1
865,986,2023,10,Solo,451,4.1
866,957,2018,9,Family,325,4.6
867,670,2022,9,Friends,289,2.5
868,549,2021,6,Friends,178,3.5
869,870,2018,5,Family,271,3.4
870,215,2021,8,Solo,150,4.8
871,479,2023,5,Business,7,1.7
872,525,2019,7,Couples,359,2.3
873,455,2022,12,Couples,386,4.8
874,352,2020,6,Business,287,2.2
875,599,2020,10,Family,300,1.4
876,933,2022,8,Couples,230,2.6
877,513,2019,5,Business,461,4.9
878,635,2019,7,Couples,53,3.1
879,37,2023,1,Couples,5,3.0
880,859,2022,10,Couples,358,2.1
881,315,2023,3,Solo,31,2.2
882,438,2022,6,Friends,304,2.7
883,98,2023,9,Solo,331,3.8
884,536,2020,6,Business,103,3.4
885,349,2021,12,Couples,435,2.8
886,507,2022,3,Family,88,4.8
887,823,2022,2,Couples,144,4.0
888,253,2022,8,Family,136,2.0
889,794,2021,1,Friends,227,4.0
890,251,2020,6,Solo,327,3.4
891,931,2023,1,Business,310,4.6
892,492,2020,11,Friends,25,2.2
893,180,2021,1,Solo,492,4.6
894,539,2022,7,Business,93,1.1
895,755,2021,2,Solo,139,3.7
896,280,2020,12,Family,252,4.2
897,755,2022,6,Family,456,3.2
898,481,2020,3,Friends,431,3.0
899,387,2021,7,Business,282,1.4
900,671,2019,2,Business,178,2.8
901,635,2019,9,Couples,500,3.3
902,873,2019,8,Couples,493,4.1
903,29,2019,12,Couples,291,1.6
904,920,2018,1,Family,116,4.1
905,73,2018,5,Family,297,3.9
906,417,2022,12,Solo,147,4.7
907,497,2020,8,Solo,362,3.2
908,359,2022,9,Friends,169,3.4
909,151,2019,7,Business,280,2.7
910,528,2023,6,Business,254,4.6
911,885,2019,7,Solo,259,4.7
912,933,2019,11,Couples,421,1.9
913,838,2023,9,Couples,260,3.1
914,706,2018,3,Solo,363,2.7
915,163,2023,12,Solo,245,1.8
916,939,2020,4,Solo,214,3.2
917,418,2021,6,Family,58,3.1
918,233,2019,7,Business,290,4.7
919,666,2021,5,Family,344,2.9
920,617,2021,10,Couples,424,4.2
921,690,2019,10,Family,185,1.2
922,794,2018,11,Family,294,2.4
923,140,2018,12,Business,71,4.2
924,495,2021,9,Business,250,3.7
925,138,2019,6,Business,259,4.6
926,207,2022,4,Business,140,4.3
927,411,2020,2,Friends,438,2.4
928,585,2022,4,Family,110,2.2
929,114,2021,11,Solo,424,3.5
930,109,2022,8,Family,58,4.1
931,73,2022,3,Solo,287,3.2
932,585,2022,9,Family,321,1.8
933,853,2020,5,Friends,307,2.2
934,992,2022,8,Friends,191,4.7
935,363,2023,12,Friends,396,3.3
936,935,2020,4,Family,422,2.2
937,90,2018,8,Friends,197,3.3
938,842,2021,3,Family,39,2.7
939,335,2018,10,Couples,146,2.5
940,258,2022,9,Couples,33,4.3
941,768,2021,9,Couples,78,1.7
942,23,2023,6,Business,122,2.2
943,817,2023,6,Solo,164,1.3
944,15,2023,8,Couples,222,3.7
945,438,2022,8,Family,93,3.5
946,155,2021,6,Business,267,2.8
947,499,2023,2,Couples,352,1.9
948,660,2019,9,Friends,87,1.3
949,447,2021,9,Solo,255,1.1
950,136,2021,4,Business,451,4.6
951,722,2020,1,Friends,274,4.7
952,812,2018,9,Business,230,1.7
953,635,2020,6,Family,386,2.0
954,550,2021,5,Solo,225,4.9
955,703,2023,2,Business,347,4.6
956,783,2021,10,Couples,178,1.5
957,907,2021,9,Family,2,1.7
958,454,2019,3,Solo,105,3.5
959,454,2019,2,Business,36,2.9
960,731,2018,11,Solo,111,3.3
961,469,2020,1,Friends,375,4.9
962,464,2020,9,Solo,391,4.7
963,102,2020,1,Solo,173,4.5
964,213,2020,9,Friends,373,4.1
965,375,2018,8,Solo,49,4.1
966,710,2022,9,Solo,426,1.1
967,136,2023,1,Couples,349,2.5
968,948,2022,3,Solo,229,4.5
969,969,2022,11,Family,247,4.4
970,773,2021,3,Couples,102,3.9
971,552,2023,5,Family,24,3.0
972,386,2023,7,Solo,26,1.6
973,230,2020,6,Business,84,2.1
974,370,2020,2,Family,448,3.1
975,712,2020,12,Couples,303,3.8
976,218,2023,12,Business,486,4.5
977,248,2021,1,Family,189,3.2
978,26,2018,9,Business,435,4.2
979,637,2021,7,Family,114,4.1
980,340,2022,10,Business,191,3.3
981,394,2018,5,Friends,88,2.9
982,174,2022,4,Solo,175,2.0
983,883,2018,7,Family,56,4.0
984,280,2018,12,Business,256,2.6
985,230,2018,10,Solo,115,2.1
986,564,2019,1,Solo,52,3.5
987,716,2022,9,Family,291,1.5
988,674,2020,3,Couples,233,4.1
989,953,2022,6,Solo,500,4.8
990,929,2018,10,Family,380,3.0
991,690,2019,11,Couples,87,2.3
992,441,2022,9,Family,246,3.3
993,345,2019,6,Business,330,2.6
994,590,2023,1,Family,81,1.4
995,422,2021,9,Solo,93,3.2
996,910,2018,9,Family,93,1.5
997,975,2020,7,Business,37,1.4
998,189,2020,6,Solo,253,2.6
999,522,2021,9,Business,83,1.8
1000,618,2020,2,Family,383,1.8
1001,495,2022,10,Solo,264,3.6
1002,764,2023,10,Friends,500,1.3
1003,113,2022,6,Solo,484,3.5
1004,977,2020,11,Couples,76,4.8
1005,182,2021,10,Business,492,3.2
1006,360,2020,9,Business,229,1.0
1007,385,2018,5,Business,78,1.1
1008,421,2020,12,Friends,97,4.7
1009,867,2020,9,Solo,231,4.7
1010,730,2023,3,Solo,233,3.7
1011,360,2018,7,Business,229,3.0
1012,764,2018,9,Family,274,3.6
1013,3,2020,7,Friends,298,1.5
1014,980,2018,5,Couples,177,1.2
1015,130,2021,9,Business,187,1.4
1016,538,2019,6,Friends,111,1.6
1017,474,2023,12,Business,290,4.5
1018,46,2020,7,Friends,322,1.8
1019,176,2023,6,Solo,426,3.5
1020,463,2021,5,Couples,374,4.2
1021,146,2022,3,Business,147,4.5
1022,495,2023,12,Friends,400,3.9
1023,740,2021,1,Business,207,2.6
1024,531,2022,3,Business,22,5.0
1025,347,2022,12,Family,329,1.8
1026,850,2023,11,Couples,44,3.3
1027,876,2022,11,Friends,82,2.1
1028,829,2018,11,Business,413,2.4
1029,210,2023,10,Family,126,1.9
1030,72,2022,3,Couples,83,2.5
1031,347,2018,7,Family,361,2.8
1032,526,2021,6,Couples,74,1.1
1033,59,2023,9,Business,102,4.1
1034,303,2020,9,Solo,182,2.1
1035,74,2019,4,Couples,157,3.6
1036,677,2018,9,Couples,308,1.4
1037,749,2018,12,Business,379,4.7
1038,216,2018,3,Couples,345,5.0
1039,200,2021,12,Solo,177,2.4
1040,479,2018,5,Solo,344,2.8
1041,794,2019,1,Friends,66,2.3
1042,565,2021,9,Friends,499,4.1
1043,682,2021,2,Family,221,3.4
1044,939,2021,12,Family,261,3.8
1045,353,2021,1,Business,25,4.7
1046,183,2020,8,Friends,307,1.5
1047,633,2019,5,Solo,178,3.3
1048,703,2022,8,Couples,101,4.2
1049,632,2023,9,Friends,327,2.9
1050,711,2022,10,Business,268,1.2
1051,210,2019,9,Couples,146,2.4
1052,984,2018,3,Family,286,3.1
1053,757,2021,8,Friends,126,2.6
1054,383,2021,12,Business,309,2.0
1055,383,2018,8,Friends,374,4.7
1056,909,2023,11,Family,266,1.2
1057,143,2020,5,Business,186,4.7
1058,996,2019,4,Couples,290,4.1
1059,144,2018,5,Couples,166,2.7
1060,513,2020,5,Friends,110,3.9
1061,992,2018,5,Friends,93,3.7
1062,960,2020,3,Couples,93,4.2
1063,32,2021,7,Family,64,2.8
1064,945,2018,1,Business,311,4.2
1065,902,2018,5,Solo,184,3.0
1066,945,2020,8,Couples,69,1.6
1067,467,2022,10,Friends,116,3.1
1068,108,2023,11,Solo,221,1.7
1069,892,2022,6,Friends,360,4.9
1070,161,2019,2,Family,454,2.1
1071,842,2021,1,Couples,48,3.4
1072,592,2018,6,Solo,83,3.3
1073,525,2018,10,Couples,284,3.4
1074,231,2021,11,Family,402,2.6
1075,819,2021,4,Friends,455,5.0
1076,671,2019,10,Couples,476,3.6
1077,260,2022,5,Business,482,4.6
1078,322,2019,8,Solo,376,4.5
1079,978,2022,10,Family,261,1.3
1080,106,2019,12,Couples,248,4.7
1081,698,2018,1,Solo,270,4.0
1082,121,2019,5,Business,376,1.8
1083,507,2020,6,Friends,136,1.3
1084,658,2023,8,Solo,260,3.6
1085,104,2020,3,Couples,256,2.9
1086,924,2022,7,Business,182,2.3
1087,878,2018,7,Friends,274,3.5
1088,426,2021,7,Solo,143,3.9
1089,833,2019,6,Friends,78,4.5
1090,510,2019,5,Friends,274,1.8
1091,691,2019,1,Friends,444,1.2
1092,916,2018,2,Solo,211,4.2
1093,990,2023,9,Couples,3,2.0
1094,415,2019,5,Solo,497,4.8
1095,893,2018,4,Business,57,2.6
1096,594,2020,8,Friends,439,1.1
1097,476,2018,3,Solo,317,3.4
1098,650,2023,2,Friends,258,3.8
1099,862,2022,2,Friends,130,4.0
1100,181,2020,1,Solo,46,2.1
1101,471,2022,2,Friends,198,4.7
1102,257,2019,12,Family,13,4.0
1103,88,2018,9,Friends,388,1.2
1104,973,2021,6,Couples,345,3.2
1105,940,2022,11,Friends,134,3.0
1106,147,2018,4,Business,18,2.0
1107,693,2019,6,Solo,119,4.3
1108,969,2023,8,Couples,353,3.4
1109,750,2021,12,Couples,470,1.8
1110,122,2021,1,Couples,31,4.6
1111,917,2019,11,Couples,11,3.3
1112,584,2019,8,Couples,65,2.8
1113,604,2021,1,Couples,17,1.4
1114,322,2019,11,Friends,303,1.4
1115,684,2021,3,Friends,452,3.1
1116,392,2018,9,Business,82,3.1
1117,845,2022,11,Couples,249,2.5
1118,236,2020,1,Friends,40,3.5
1119,4,2020,2,Business,372,1.1
1120,591,2022,6,Business,5,1.1
1121,549,2020,1,Friends,90,1.4
1122,813,2018,7,Friends,243,2.3
1123,367,2018,5,Solo,376,3.6
1124,979,2018,9,Couples,469,3.9
1125,777,2018,6,Couples,122,2.9
1126,517,2023,7,Solo,481,2.1
1127,187,2021,6,Family,102,4.1
1128,854,2018,12,Friends,90,4.0
1129,517,2022,5,Family,247,3.3
1130,345,2022,9,Friends,234,3.6
1131,142,2022,4,Business,303,4.1
1132,785,2019,4,Friends,490,2.2
1133,811,2021,2,Business,182,4.9
1134,489,2021,7,Business,494,4.5
1135,341,2021,2,Friends,297,1.5
1136,339,2020,12,Business,171,2.9
1137,497,2020,4,Family,350,2.8
1138,654,2021,5,Business,96,2.9
1139,65,2023,2,Friends,133,1.9
1140,303,2019,2,Business,293,4.2
1141,927,2018,5,Couples,360,1.1
1142,659,2020,10,Solo,287,1.6
1143,514,2021,4,Couples,158,2.1
1144,62,2018,1,Solo,45,1.7
1145,397,2019,1,Couples,230,1.4
1146,373,2021,6,Friends,204,4.4
1147,255,2022,6,Friends,448,3.8
1148,642,2018,3,Couples,3,3.2
1149,964,2023,3,Couples,119,4.5
1150,831,2023,4,Friends,330,4.8
1151,178,2020,8,Couples,314,1.4
1152,942,2019,3,Family,33,4.2
1153,799,2020,11,Friends,383,2.6
1154,595,2023,9,Friends,151,1.5
1155,532,2021,11,Business,106,2.1
1156,928,2021,6,Family,470,2.6
1157,307,2021,1,Solo,110,3.9
1158,95,2018,9,Solo,97,4.3
1159,971,2021,7,Business,192,2.4
1160,81,2021,4,Business,131,1.2
1161,362,2018,1,Solo,260,1.7
1162,561,2020,12,Couples,277,2.2
1163,915,2022,3,Solo,12,4.6
1164,961,2020,5,Family,288,2.4
1165,701,2018,9,Friends,72,3.4
1166,396,2022,9,Business,135,1.2
1167,443,2018,5,Friends,269,4.0
1168,811,2023,3,Business,312,2.5
1169,148,2018,5,Couples,31,3.5
1170,520,2019,4,Solo,290,1.5
1171,545,2023,1,Solo,169,2.9
1172,559,2021,6,Business,43,4.9
1173,531,2019,8,Friends,184,4.5
1174,18,2021,10,Couples,270,3.3
1175,248,2019,9,Business,308,3.4
1176,993,2021,3,Business,345,4.3
1177,433,2023,1,Solo,115,4.8
1178,768,2020,3,Family,445,4.7
1179,865,2020,5,Couples,433,2.9
1180,122,2019,10,Friends,45,2.9
1181,234,2021,6,Business,69,1.3
1182,35,2020,11,Friends,468,1.9
1183,975,2020,4,Business,305,2.5
1184,179,2020,2,Family,243,2.7
1185,656,2020,2,Couples,56,2.9
1186,606,2018,12,Business,326,4.6
1187,444,2018,11,Solo,24,2.3
1188,215,2023,10,Solo,59,3.6
1189,612,2023,3,Business,353,1.5
1190,885,2019,9,Friends,54,2.0
1191,799,2020,1,Solo,69,1.1
1192,509,2020,6,Couples,464,2.1
1193,715,2023,5,Family,373,2.2
1194,115,2019,10,Friends,269,3.4
1195,417,2018,2,Business,140,3.3
1196,927,2023,6,Family,63,4.9
1197,934,2021,2,Solo,126,1.9
1198,382,2018,7,Family,63,4.3
1199,223,2019,9,Couples,266,2.8
1200,128,2021,5,Business,246,1.2
1201,83,2022,10,Couples,262,3.4
1202,948,2019,11,Friends,346,3.5
1203,842,2018,9,Friends,152,2.1
1204,855,2019,10,Business,191,1.2
1205,416,2019,11,Solo,143,2.8
1206,944,2022,8,Business,22,1.2
1207,78,2020,5,Couples,169,4.4
1208,828,2022,7,Friends,494,2.9
1209,795,2020,5,Couples,87,1.0
1210,843,2023,10,Family,94,4.8
1211,783,2021,10,Business,40,3.2
1212,750,2018,3,Friends,349,4.2
1213,211,2022,11,Friends,400,3.6
1214,709,2018,1,Business,260,3.3
1215,744,2019,8,Solo,156,3.9
1216,106,2023,10,Business,467,4.8
1217,706,2021,10,Business,244,2.7
1218,718,2021,7,Couples,497,4.1
1219,879,2022,6,Solo,393,3.5
1220,235,2023,3,Solo,202,1.6
1221,782,2022,12,Family,174,4.4
1222,881,2023,3,Couples,235,3.4
1223,284,2021,7,Business,359,1.7
1224,939,2020,2,Family,454,2.4
1225,859,2018,2,Couples,305,3.5
1226,474,2019,11,Business,440,1.7
1227,791,2018,5,Solo,53,2.5
1228,802,2019,6,Business,249,3.8
1229,870,2018,7,Solo,449,1.5
1230,137,2019,9,Business,221,1.1
1231,324,2020,11,Family,133,2.0
1232,166,2021,7,Solo,288,4.5
1233,775,2023,3,Business,254,4.4
1234,810,2020,10,Couples,189,3.7
1235,234,2020,9,Friends,144,2.3
1236,736,2023,10,Family,492,1.9
1237,328,2021,1,Friends,487,3.8
1238,622,2018,5,Family,89,2.4
1239,137,2019,6,Friends,238,1.9
1240,206,2022,12,Family,348,4.8
1241,213,2020,4,Business,270,3.3
1242,288,2021,9,Business,261,4.5
1243,893,2023,9,Couples,281,4.7
1244,390,2021,12,Solo,31,4.8
1245,527,2023,1,Couples,219,2.4
1246,488,2018,12,Couples,429,4.7
1247,528,2022,10,Solo,316,2.8
1248,901,2018,3,Business,409,1.6
1249,831,2018,9,Couples,489,2.6
1250,671,2022,7,Family,37,3.4
1251,464,2023,9,Couples,11,1.5
1252,313,2023,5,Family,85,3.6
1253,26,2021,10,Business,171,1.9
1254,9,2019,5,Family,209,1.0
1255,576,2021,9,Business,300,2.4
1256,743,2022,9,Friends,357,2.3
1257,59,2020,10,Couples,53,1.9
1258,858,2019,7,Family,124,2.6
1259,474,2019,12,Family,260,4.8
1260,775,2019,11,Couples,258,2.2
1261,721,2023,2,Solo,268,2.0
1262,86,2019,1,Business,307,2.4
1263,410,2018,6,Couples,15,4.3
1264,508,2019,12,Friends,196,4.8
1265,385,2022,1,Solo,103,4.1
1266,384,2021,4,Solo,23,1.5
1267,669,2021,7,Solo,407,1.7
1268,872,2020,10,Couples,175,2.0
1269,64,2018,3,Solo,40,2.0
1270,826,2020,6,Family,3,2.9
1271,956,2022,4,Family,191,1.0
1272,633,2021,6,Family,333,4.9
1273,228,2020,10,Solo,184,1.7
1274,190,2022,8,Friends,351,3.8
1275,63,2022,2,Couples,495,2.9
1276,747,2023,9,Solo,24,1.2
1277,717,2020,12,Solo,397,1.4
1278,195,2021,6,Solo,432,2.8
1279,11,2023,7,Business,238,3.4
1280,284,2020,8,Family,27,3.3
1281,183,2021,1,Couples,190,1.3
1282,874,2018,6,Couples,107,4.4
1283,902,2022,4,Business,217,4.5
1284,333,2021,9,Business,309,3.2
1285,591,2018,11,Business,426,4.1
1286,914,2020,6,Friends,138,4.8
1287,383,2018,9,Friends,213,4.2
1288,695,2018,4,Family,420,2.2
1289,669,2022,1,Friends,17,1.1
1290,520,2023,10,Business,297,3.6
1291,458,2022,10,Solo,304,1.1
1292,831,2022,9,Solo,29,1.2
1293,197,2023,8,Friends,282,4.3
1294,500,2020,2,Solo,432,4.0
1295,873,2018,10,Couples,282,3.6
1296,233,2021,7,Family,108,1.2
1297,487,2019,3,Couples,392,4.9
1298,925,2019,11,Couples,443,1.6
1299,136,2018,6,Family,341,4.7
1300,922,2018,3,Solo,64,2.1
1301,573,2021,3,Family,413,3.8
1302,773,2021,5,Solo,440,3.3
1303,494,2021,9,Solo,3,3.0
1304,987,2022,6,Family,50,2.6
1305,70,2018,9,Couples,138,4.9
1306,914,2022,8,Solo,24,4.2
1307,230,2019,2,Couples,218,1.1
1308,335,2020,8,Couples,92,2.4
1309,862,2020,2,Family,84,3.1
1310,505,2018,2,Solo,51,2.9
1311,564,2021,6,Friends,126,2.1
1312,555,2020,6,Business,105,3.2
1313,120,2019,5,Family,292,4.5
1314,664,2020,7,Business,74,1.2
1315,141,2018,8,Friends,486,2.5
1316,165,2022,3,Friends,102,1.9
1317,89,2022,4,Couples,143,2.3
1318,846,2022,3,Couples,28,1.3
1319,327,2023,1,Solo,107,2.7
1320,673,2021,7,Friends,153,4.9
1321,264,2019,4,Friends,282,1.1
1322,515,2019,5,Friends,151,1.9
1323,672,2020,4,Family,11,2.6
1324,634,2022,7,Friends,276,1.1
1325,375,2018,12,Couples,493,4.1
1326,318,2022,11,Family,337,3.0
1327,37,2020,4,Couples,7,1.9
1328,108,2022,8,Couples,163,1.7
1329,477,2018,4,Business,417,5.0
1330,419,2020,10,Couples,285,4.9
1331,830,2018,1,Friends,385,2.9
1332,166,2022,7,Friends,102,4.3
1333,274,2021,10,Family,99,3.7
1334,638,2023,3,Couples,266,4.6
1335,284,2020,10,Solo,453,4.8
1336,977,2022,6,Family,455,4.3
1337,940,2023,4,Business,346,1.3
1338,5,2022,7,Solo,79,4.3
1339,571,2019,11,Couples,61,3.9
1340,484,2022,2,Couples,221,3.4
1341,622,2019,4,Business,150,2.9
1342,263,2019,11,Family,224,3.7
1343,450,2022,6,Couples,333,3.5
1344,715,2022,3,Family,181,2.8
1345,968,2023,10,Couples,337,4.3
1346,286,2022,12,Friends,337,2.6
1347,766,2018,3,Couples,241,2.0
1348,566,2022,11,Couples,441,5.0
1349,570,2022,4,Solo,71,4.1
1350,577,2022,11,Friends,334,2.3
1351,622,2018,4,Family,356,3.7
1352,469,2019,11,Family,179,2.5
1353,292,2020,2,Family,246,2.8
1354,266,2021,10,Friends,19,2.0
1355,377,2023,4,Business,389,1.6
1356,936,2019,4,Friends,334,4.5
1357,978,2022,6,Couples,371,2.7
1358,704,2018,4,Business,487,2.7
1359,132,2018,9,Business,102,1.7
1360,79,2022,6,Couples,183,1.9
1361,900,2019,2,Friends,169,1.5
1362,212,2023,12,Solo,295,3.6
1363,985,2020,5,Business,367,4.5
1364,18,2018,9,Friends,156,3.4
1365,161,2018,9,Family,3,5.0
1366,680,2023,11,Family,407,2.4
1367,323,2019,3,Family,334,2.9
1368,102,2020,6,Couples,220,4.7
1369,807,2020,10,Family,26,4.6
1370,38,2018,12,Friends,359,2.5
1371,404,2022,10,Solo,336,4.7
1372,636,2019,1,Business,420,1.6
1373,353,2020,4,Couples,92,1.1
1374,480,2023,1,Family,98,3.6
1375,292,2018,1,Couples,11,1.3
1376,319,2022,2,Solo,378,1.5
1377,125,2021,4,Friends,271,4.0
1378,995,2018,3,Solo,466,2.9
1379,3,2020,4,Solo,48,1.5
1380,667,2020,12,Friends,307,2.8
1381,379,2019,5,Friends,285,1.9
1382,149,2021,12,Couples,144,3.8
1383,163,2020,8,Couples,285,3.3
1384,731,2021,3,Business,300,2.8
1385,230,2019,11,Couples,316,1.8
1386,704,2019,11,Friends,350,1.4
1387,3,2023,12,Family,185,2.7
1388,4,2018,1,Friends,329,1.8
1389,967,2021,3,Family,448,3.7
1390,114,2019,6,Business,392,2.7
1391,287,2019,2,Solo,467,4.2
1392,388,2023,5,Solo,432,3.6
1393,225,2022,1,Solo,343,4.3
1394,980,2022,11,Couples,17,3.7
1395,523,2021,9,Solo,32,1.9
1396,761,2019,7,Couples,223,4.8
1397,655,2019,10,Friends,58,2.4
1398,365,2020,8,Family,381,4.1
1399,720,2020,5,Business,62,2.3
1400,293,2022,2,Friends,468,1.2
1401,943,2022,12,Solo,194,4.7
1402,14,2020,11,Couples,424,1.8
1403,806,2022,6,Family,462,2.8
1404,856,2018,5,Friends,434,3.8
1405,718,2021,12,Family,488,3.8
1406,19,2019,7,Friends,224,3.0
1407,325,2023,2,Family,383,3.1
1408,775,2020,11,Family,397,2.2
1409,266,2021,7,Couples,367,2.1
1410,198,2023,1,Business,380,4.8
1411,664,2020,5,Solo,368,4.8
1412,704,2020,4,Couples,260,4.6
1413,444,2021,12,Friends,121,2.4
1414,929,2022,9,Family,81,2.1
1415,390,2019,6,Friends,461,4.7
1416,962,2022,4,Couples,390,4.8
1417,447,2018,5,Family,93,4.6
1418,440,2022,8,Friends,89,5.0
1419,451,2022,8,Friends,486,3.7
1420,607,2023,3,Friends,48,4.0
1421,702,2019,1,Friends,264,1.2
1422,81,2019,9,Solo,258,3.5
1423,771,2018,9,Friends,476,4.4
1424,712,2023,12,Solo,88,3.5
